,Image_Name,Image_label,Image_Type
6894,22984,1,Forest
6895,22985,0,Buildings
6896,22999,3,Mountain
6897,23000,3,Mountain
6898,23007,2,Glacier
6899,23010,1,Forest
6900,23013,4,Sea
6901,23015,0,Buildings
6902,23017,2,Glacier
6903,23019,2,Glacier
6904,23020,2,Glacier
6905,23021,2,Glacier
6906,23025,2,Glacier
6907,23028,0,Buildings
6908,23029,0,Buildings
6909,23030,4,Sea
6910,23034,4,Sea
6911,23035,3,Mountain
6912,23038,0,Buildings
6913,23039,2,Glacier
6914,23043,3,Mountain
6915,23046,1,Forest
6916,23050,3,Mountain
6917,23054,0,Buildings
6918,23056,1,Forest
6919,23057,4,Sea
6920,23059,2,Glacier
6921,23063,1,Forest
6922,23064,2,Glacier
6923,23066,0,Buildings
6924,23071,2,Glacier
6925,23074,5,Street
6926,23077,3,Mountain
6927,23078,5,Street
6928,23080,3,Mountain
6929,23081,3,Mountain
6930,23082,2,Glacier
6931,23083,4,Sea
6932,23085,4,Sea
6933,23086,4,Sea
6934,23092,3,Mountain
6935,23095,1,Forest
6936,23099,4,Sea
6937,23112,2,Glacier
6938,23113,3,Mountain
6939,23115,4,Sea
6940,23120,5,Street
6941,23121,0,Buildings
6942,23128,2,Glacier
6943,23129,1,Forest
6944,23132,4,Sea
6945,23134,4,Sea
6946,23140,2,Glacier
6947,23142,5,Street
6948,23145,0,Buildings
6949,23146,5,Street
6950,23147,2,Glacier
6951,23152,3,Mountain
6952,23158,5,Street
6953,23168,3,Mountain
6954,23170,5,Street
6955,23173,5,Street
6956,23178,3,Mountain
6957,23184,3,Mountain
6958,23190,5,Street
6959,23196,1,Forest
6960,23197,1,Forest
6961,23198,2,Glacier
6962,23199,2,Glacier
6963,23200,0,Buildings
6964,23202,3,Mountain
6965,23203,0,Buildings
6966,23204,1,Forest
6967,23206,5,Street
6968,23214,3,Mountain
6969,23216,3,Mountain
6970,23217,1,Forest
6971,23231,0,Buildings
6972,23235,4,Sea
6973,23238,1,Forest
6974,23239,2,Glacier
6975,23249,0,Buildings
6976,23251,2,Glacier
6977,23252,1,Forest
6978,23258,3,Mountain
6979,23264,1,Forest
6980,23267,4,Sea
6981,23278,5,Street
6982,23279,0,Buildings
6983,23288,2,Glacier
6984,23300,2,Glacier
6985,23302,5,Street
6986,23303,3,Mountain
6987,23305,0,Buildings
6988,23307,2,Glacier
6989,23311,2,Glacier
6990,23313,1,Forest
6991,23323,0,Buildings
6992,23326,5,Street
6993,23330,3,Mountain
6994,23331,3,Mountain
6995,23335,1,Forest
6996,23340,0,Buildings
6997,23341,3,Mountain
6998,23345,1,Forest
6999,23347,4,Sea
7000,23350,0,Buildings
7001,23352,3,Mountain
7002,23354,5,Street
7003,23356,2,Glacier
7004,23357,4,Sea
7005,23358,5,Street
7006,23364,1,Forest
7007,23372,3,Mountain
7008,23374,2,Glacier
7009,23378,0,Buildings
7010,23379,4,Sea
7011,23391,1,Forest
7012,23394,4,Sea
7013,23395,2,Glacier
7014,23396,2,Glacier
7015,23397,1,Forest
7016,23399,4,Sea
7017,23403,1,Forest
7018,23410,3,Mountain
7019,23412,2,Glacier
7020,23414,0,Buildings
7021,23415,5,Street
7022,23422,1,Forest
7023,23424,2,Glacier
7024,23425,4,Sea
7025,23426,0,Buildings
7026,23434,4,Sea
7027,23438,4,Sea
7028,23439,4,Sea
7029,23440,1,Forest
7030,23449,3,Mountain
7031,23460,2,Glacier
7032,23467,1,Forest
7033,23468,4,Sea
7034,23479,4,Sea
7035,23480,4,Sea
7036,23482,4,Sea
7037,23483,2,Glacier
7038,23485,1,Forest
7039,23488,4,Sea
7040,23493,3,Mountain
7041,23494,2,Glacier
7042,23500,2,Glacier
7043,23501,3,Mountain
7044,23504,0,Buildings
7045,23506,2,Glacier
7046,23508,2,Glacier
7047,23513,4,Sea
7048,23514,4,Sea
7049,23517,3,Mountain
7050,23518,1,Forest
7051,23519,3,Mountain
7052,23523,1,Forest
7053,23524,4,Sea
7054,23525,2,Glacier
7055,23526,4,Sea
7056,23532,2,Glacier
7057,23533,1,Forest
7058,23539,0,Buildings
7059,23544,2,Glacier
7060,23545,1,Forest
7061,23546,3,Mountain
7062,23553,4,Sea
7063,23556,3,Mountain
7064,23558,1,Forest
7065,23561,3,Mountain
7066,23566,1,Forest
7067,23568,2,Glacier
7068,23569,1,Forest
7069,23571,0,Buildings
7070,23572,3,Mountain
7071,23580,1,Forest
7072,23581,4,Sea
7073,23582,4,Sea
7074,23583,1,Forest
7075,23592,3,Mountain
7076,23595,1,Forest
7077,23599,0,Buildings
7078,23601,4,Sea
7079,23602,5,Street
7080,23605,3,Mountain
7081,23607,5,Street
7082,23614,3,Mountain
7083,23615,4,Sea
7084,23618,3,Mountain
7085,23621,3,Mountain
7086,23622,1,Forest
7087,23626,0,Buildings
7088,23627,3,Mountain
7089,23631,2,Glacier
7090,23634,2,Glacier
7091,23645,5,Street
7092,23646,0,Buildings
7093,23650,3,Mountain
7094,23651,3,Mountain
7095,23654,5,Street
7096,23662,2,Glacier
7097,23664,4,Sea
7098,23665,1,Forest
7099,23666,5,Street
7100,23670,1,Forest
7101,23671,1,Forest
7102,23672,3,Mountain
7103,23673,3,Mountain
7104,23674,3,Mountain
7105,23680,2,Glacier
7106,23685,5,Street
7107,23690,4,Sea
7108,23691,2,Glacier
7109,23693,1,Forest
7110,23696,1,Forest
7111,23699,3,Mountain
7112,23701,2,Glacier
7113,23704,2,Glacier
7114,23706,5,Street
7115,23719,4,Sea
7116,23720,4,Sea
7117,23722,1,Forest
7118,23730,2,Glacier
7119,23732,2,Glacier
7120,23740,5,Street
7121,23742,2,Glacier
7122,23751,1,Forest
7123,23752,4,Sea
7124,23754,4,Sea
7125,23755,0,Buildings
7126,23763,0,Buildings
7127,23765,1,Forest
7128,23767,2,Glacier
7129,23768,1,Forest
7130,23770,5,Street
7131,23772,3,Mountain
7132,23777,4,Sea
7133,23778,2,Glacier
7134,23784,3,Mountain
7135,23787,5,Street
7136,23788,0,Buildings
7137,23789,1,Forest
7138,23790,1,Forest
7139,23799,4,Sea
7140,23800,5,Street
7141,23802,4,Sea
7142,23803,1,Forest
7143,23805,1,Forest
7144,23809,3,Mountain
7145,23811,3,Mountain
7146,23820,2,Glacier
7147,23823,3,Mountain
7148,23824,3,Mountain
7149,23827,0,Buildings
7150,23828,3,Mountain
7151,23831,4,Sea
7152,23832,1,Forest
7153,23834,5,Street
7154,23836,3,Mountain
7155,23839,1,Forest
7156,23840,0,Buildings
7157,23842,1,Forest
7158,23844,0,Buildings
7159,23847,4,Sea
7160,23849,2,Glacier
7161,23850,4,Sea
7162,23856,5,Street
7163,23857,2,Glacier
7164,23858,3,Mountain
7165,23863,3,Mountain
7166,23864,0,Buildings
7167,23878,0,Buildings
7168,23880,4,Sea
7169,23881,5,Street
7170,23882,2,Glacier
7171,23887,5,Street
7172,23891,0,Buildings
7173,23893,0,Buildings
7174,23894,2,Glacier
7175,23895,1,Forest
7176,23897,2,Glacier
7177,23904,5,Street
7178,23905,3,Mountain
7179,23911,3,Mountain
7180,23913,3,Mountain
7181,23914,1,Forest
7182,23916,0,Buildings
7183,23917,1,Forest
7184,23921,5,Street
7185,23922,3,Mountain
7186,23924,4,Sea
7187,23934,3,Mountain
7188,23940,5,Street
7189,23941,4,Sea
7190,23944,1,Forest
7191,23946,5,Street
7192,23953,5,Street
7193,23954,4,Sea
7194,23957,1,Forest
7195,23960,3,Mountain
7196,23963,5,Street
7197,23966,0,Buildings
7198,23970,5,Street
7199,23971,0,Buildings
7200,23980,4,Sea
7201,23983,3,Mountain
7202,23985,1,Forest
7203,23991,4,Sea
7204,23992,1,Forest
7205,23994,4,Sea
7206,23996,0,Buildings
7207,23999,1,Forest
7208,24002,0,Buildings
7209,24003,3,Mountain
7210,24012,5,Street
7211,24014,2,Glacier
7212,24015,2,Glacier
7213,24025,0,Buildings
7214,24028,1,Forest
7215,24030,0,Buildings
7216,24031,3,Mountain
7217,24035,0,Buildings
7218,24038,1,Forest
7219,24042,0,Buildings
7220,24046,3,Mountain
7221,24048,4,Sea
7222,24054,3,Mountain
7223,24061,2,Glacier
7224,24064,1,Forest
7225,24065,3,Mountain
7226,24067,5,Street
7227,24068,1,Forest
7228,24069,3,Mountain
7229,24071,2,Glacier
7230,24074,4,Sea
7231,24079,4,Sea
7232,24081,5,Street
7233,24084,3,Mountain
7234,24089,3,Mountain
7235,24090,3,Mountain
7236,24092,2,Glacier
7237,24093,0,Buildings
7238,24102,1,Forest
7239,24104,2,Glacier
7240,24105,3,Mountain
7241,24114,0,Buildings
7242,24116,1,Forest
7243,24117,1,Forest
7244,24121,1,Forest
7245,24125,2,Glacier
7246,24134,2,Glacier
7247,24140,0,Buildings
7248,24142,3,Mountain
7249,24144,2,Glacier
7250,24148,1,Forest
7251,24151,4,Sea
7252,24156,2,Glacier
7253,24157,2,Glacier
7254,24162,3,Mountain
7255,24164,3,Mountain
7256,24168,4,Sea
7257,24182,0,Buildings
7258,24183,2,Glacier
7259,24188,0,Buildings
7260,24191,2,Glacier
7261,24192,2,Glacier
7262,24194,0,Buildings
7263,24202,2,Glacier
7264,24210,0,Buildings
7265,24216,0,Buildings
7266,24217,3,Mountain
7267,24225,5,Street
7268,24227,2,Glacier
7269,24232,2,Glacier
7270,24233,5,Street
7271,24238,1,Forest
7272,24240,3,Mountain
7273,24243,2,Glacier
7274,24253,5,Street
7275,24255,5,Street
7276,24257,1,Forest
7277,24259,3,Mountain
7278,24272,3,Mountain
7279,24276,3,Mountain
7280,24278,2,Glacier
7281,24281,2,Glacier
7282,24288,3,Mountain
7283,24289,2,Glacier
7284,24291,3,Mountain
7285,24293,5,Street
7286,24296,5,Street
7287,24298,5,Street
7288,24302,5,Street
7289,24303,5,Street
7290,24305,3,Mountain
7291,24306,4,Sea
7292,24307,3,Mountain
7293,24308,1,Forest
7294,24316,2,Glacier
7295,24318,0,Buildings
7296,24326,1,Forest
7297,24327,2,Glacier
7298,24330,2,Glacier
7299,24331,1,Forest
